(1002, -0.5880608024786279)
(1003, -0.5695184730907841)
(1004, -0.5995769617721015)
(1005, -0.5459799868376995)
(1006, -0.5378113724876348)
(1007, -0.5724367722267516)
(1008, -0.48696905421983666)
(1009, -0.5507728579813839)
(1010, -0.49164027801314597)
(1011, -0.5282983472422713)
(1012, -0.5628800636510728)
(1013, -0.6315978366655217)
(1014, -0.5606832488678071)
(1015, -0.5519977223542499)
(1016, -0.504884934369191)
(1017, -0.5007998646355583)
(1018, -0.5522390522427811)
(1019, -0.5506700333223105)
(1020, -0.6027278939365491)
(1021, -0.5325453602710549)
(1022, -0.5519911383957278)
(1023, -0.49826878129634883)
(1024, -0.4970752747902205)
(1025, -0.4382348724770718)
(1026, -0.4156901827684071)
(1027, -0.4526061679020696)
(1028, -0.4673865881249904)
(1029, -0.4700883524521397)
(1030, -0.48605724932217376)
(1031, -0.5539236185031299)
(1032, -0.5527369006084227)
(1033, -0.5676174820123645)
(1034, -0.5064933901137497)
(1035, -0.49350311507647365)
(1036, -0.5489928802874087)
(1037, -0.5666904151677122)
(1038, -0.6071770934058892)
(1039, -0.5623603758873277)
(1040, -0.5725790741574174)
(1041, -0.5200813633885112)
(1042, -0.5420955043668699)
(1043, -0.49815990648616715)
(1044, -0.42801527969527553)
(1045, -0.4107574522370525)
(1046, -0.3976068548544238)
(1047, -0.42641178074462)
(1048, -0.5515351045740805)
(1049, -0.5498552272156971)
(1050, -0.5378663676297832)
(1051, -0.47476040620360527)
(1052, -0.46208387636470494)
(1053, -0.4821117145702047)
(1054, -0.6119566545265586)
(1055, -0.5574414875089716)
(1056, -0.5025374569876406)
(1057, -0.5280241367491983)
(1058, -0.48958723665199594)
(1059, -0.46910855326465023)
(1060, -0.4864945070610388)
(1061, -0.4920521780439914)
(1062, -0.48868941368398827)
(1063, -0.4798699811748668)
(1064, -0.4887352653557597)
(1065, -0.4136066935497846)
(1066, -0.3683988070855016)
(1067, -0.380727669099172)
(1068, -0.4181100509986064)
(1069, -0.49091910854124104)
(1070, -0.4190110000662674)
(1071, -0.46697086943639654)
(1072, -0.5056038488386506)
(1073, -0.521892652290506)
(1074, -0.5181203198750435)
(1075, -0.4746904764573329)
(1076, -0.40798659566494444)
(1077, -0.4756535728363039)
(1078, -0.5061257353653779)
(1079, -0.46308133122358064)
(1080, -0.553076160387923)
(1081, -0.5521975257922914)
(1082, -0.5612213541993042)
(1083, -0.5395844616523883)
(1084, -0.570402542651668)
(1085, -0.6323330111888911)
(1086, -0.5642794993030817)
(1087, -0.5110125746267854)
(1088, -0.555260665698931)
(1089, -0.5756838601632799)
(1090, -0.5414741732837848)
(1091, -0.5602775081460885)
(1092, -0.5446493070064635)
(1093, -0.48933432019255657)
(1094, -0.5409827413281434)
(1095, -0.5497643382659109)
(1096, -0.5061615444978338)
(1097, -0.4906094507354988)
(1098, -0.5346306931300219)
(1099, -0.5191671700024184)
(1100, -0.5672765003121195)
(1101, -0.5379024641862833)
(1102, -0.5734580546914975)
(1103, -0.5493915549568571)
(1104, -0.5355381720453499)
(1105, -0.5475203422908874)
(1106, -0.598116742099216)
(1107, -0.6610441221446675)
(1108, -0.6038681593036995)
(1109, -0.5477130956414588)
(1110, -0.6115093733144269)
(1111, -0.5924444383832246)
(1112, -0.5910616158398418)
(1113, -0.6839413717577726)
(1114, -0.5806393280018901)
(1115, -0.5723180948166882)
(1116, -0.6484647579992835)
(1117, -0.6957332970584427)
(1118, -0.6732026274105933)
(1119, -0.6707072867839375)
(1120, -0.6055278306117413)
(1121, -0.6521917210653838)
(1122, -0.6806964975640956)
(1123, -0.6603518273582702)
(1124, -0.7643002925471303)
(1125, -0.6987629717749341)
(1126, -0.7296262254800504)
(1127, -0.6820013148620437)
(1128, -0.7489088751474118)
(1129, -0.784521613375301)
(1130, -0.6921396270487176)
(1131, -0.7214913700583687)
(1132, -0.7390133696218941)
(1133, -0.8173041433493036)
(1134, -0.8846519352246672)
(1135, -0.8191723222814733)
(1136, -0.7602145018136961)
(1137, -0.7097197103998997)
(1138, -0.8301223526466386)
(1139, -0.7756784842570271)
(1140, -0.7614726368621096)
(1141, -0.8125622196683387)
(1142, -0.7733864429032051)
(1143, -0.7895344946720878)
(1144, -0.7366140642411189)
(1145, -0.825669499736624)
(1146, -0.7963301044096893)
(1147, -0.8966293137094704)
(1148, -0.8136723699172757)
(1149, -0.8033766891032524)
(1150, -0.8381616495725205)
(1151, -0.8395646094242117)
(1152, -0.8158299551660564)
(1153, -0.8219676721674779)
(1154, -0.9072968331074789)
(1155, -0.843178387150862)
(1156, -0.8888492358314178)
(1157, -0.8956569820895508)
(1158, -0.889937676332392)
(1159, -0.9105482812820987)
(1160, -0.8127577495623951)
(1161, -0.8635950176024285)
(1162, -0.8907444884827276)
(1163, -0.8717453574183995)
(1164, -0.8873955694873636)
(1165, -0.8677454821033151)
(1166, -0.8567966612488003)
(1167, -0.8097149394873798)
(1168, -0.8598383430761896)
(1169, -0.811623905112236)
(1170, -0.8846747075800373)
(1171, -0.92426251545654)
(1172, -0.9316880920780026)
(1173, -0.9712106551825246)
(1174, -0.9062101745579046)
(1175, -0.945800152501175)
(1176, -0.9183341284690074)
(1177, -0.9305500577544806)
(1178, -0.9412341228105702)
(1179, -0.9225639693026882)
(1180, -0.9799369547109114)
(1181, -0.991198033413389)
(1182, -1.009745952199632)
(1183, -1.0175407973944213)
(1184, -1.0248335420777743)
(1185, -1.055037057288483)
(1186, -1.074345452607541)
(1187, -1.0891266668918052)
(1188, -1.085556983618045)
(1189, -1.1469398155392962)
(1190, -1.0657897659893971)
(1191, -1.0714283822723936)
(1192, -1.087119357521962)
(1193, -0.9536803090687597)
(1194, -0.9925995712057384)
(1195, -0.9580121611321866)
(1196, -1.0753013995008656)
(1197, -1.108044959673315)
(1198, -1.056332966385595)
(1199, -1.1250088613818792)
(1200, -1.2135579153947043)
(1201, -1.1692074584960974)
(1202, -1.0067854877154714)
(1203, -1.0140131688604086)
(1204, -1.084835468845543)
(1205, -1.0934376535112396)
(1206, -1.0062016450113997)
(1207, -1.0092867627179962)
(1208, -1.092270597651826)
(1209, -1.0833471014924863)
(1210, -0.978152237715006)
(1211, -1.03918869844789)
(1212, -0.9745441737195019)
(1213, -1.0587386095930797)
(1214, -1.0910987765956341)
(1215, -1.1153463389238316)
(1216, -1.120812236727009)
(1217, -1.1265774261738197)
(1218, -1.0839632311847827)
(1219, -1.141540325291856)
(1220, -1.208346473243363)
(1221, -1.2166078357543835)
(1222, -1.0725467355695286)
(1223, -1.0352316925098297)
(1224, -0.9656639868407992)
(1225, -0.9333384718649897)
(1226, -0.9028419318819413)
(1227, -0.9810027937436161)
(1228, -1.0806575938431493)
(1229, -1.107034415096378)
(1230, -1.118166956784848)
(1231, -1.0513206024406654)
(1232, -1.0606520771876893)
(1233, -1.047932431183713)
(1234, -0.9605679194417427)
(1235, -0.8951728298866843)
(1236, -0.9265207809366982)
(1237, -0.9169774935258239)
(1238, -1.0296227036209882)
(1239, -1.0305364058256994)
(1240, -1.1285044622782414)
(1241, -1.0569128844129196)
(1242, -1.0722838366619736)
(1243, -1.0931224135298474)
(1244, -1.053950555169119)
(1245, -1.0791275287891706)
(1246, -1.0611742282734984)
(1247, -1.1637135842732698)
(1248, -1.175144686336439)
(1249, -1.1421929991207456)
(1250, -1.1298232022683499)
(1251, -1.060366967759765)
(1252, -1.002574570500207)
(1253, -1.0164798903830417)
(1254, -1.0352218098134474)
(1255, -1.176179182644353)
(1256, -1.1758787909264699)
(1257, -1.0915589603985412)
(1258, -1.1151560569503711)
(1259, -1.1205670386052842)
(1260, -1.1239266201857268)
(1261, -1.1552257758726785)
(1262, -1.15250916226267)
(1263, -1.1769459733500047)
(1264, -1.191244357747425)
(1265, -1.2712151260803757)
(1266, -1.2003014414607611)
(1267, -1.2215079134883895)
(1268, -1.2045845473729344)
(1269, -1.298959151090448)
(1270, -1.274451207209991)
(1271, -1.2756957661280544)
(1272, -1.314276008990716)
(1273, -1.3723756696607572)
(1274, -1.3500592424152094)
(1275, -1.3295772129341397)
(1276, -1.4881980517761182)
(1277, -1.2663714934828556)
(1278, -1.2609231132010315)
(1279, -1.3119300450842608)
(1280, -1.3788280049154729)
(1281, -1.3963635760070292)
(1282, -1.3529457584596585)
(1283, -1.3254642510940717)
(1284, -1.3700617337875283)
(1285, -1.4596972645384556)
(1286, -1.4338975745169495)
(1287, -1.5041299354451936)
(1288, -1.5169833538862914)
(1289, -1.5426490915983717)
(1290, -1.6571129041517012)
(1291, -1.6194417510261034)
(1292, -1.6411442370396443)
(1293, -1.6047809353538391)
(1294, -1.6354219057762756)
(1295, -1.7335781564300463)
(1296, -1.7433972490875485)
(1297, -1.7286264268967941)
(1298, -1.8859866078618002)
(1299, -1.7577712189634709)
(1300, -1.79302911597413)
(1301, -1.888378659623125)
(1302, -1.8143659133934886)
(1303, -1.7556072977718715)
(1304, -1.8286943392020174)
(1305, -1.864296238524118)
(1306, -1.8896408524391077)
(1307, -1.7816534792917973)
(1308, -1.7738458596902598)
(1309, -1.6618568356692902)
(1310, -1.7017356729656952)
(1311, -1.7727418131250319)
(1312, -1.6582551541505401)
(1313, -1.7305865265457716)
(1314, -1.6818151132405694)
(1315, -1.6326979277631577)
(1316, -1.6718973757930835)
(1317, -1.6882310400561413)
(1318, -1.6301228246297084)
(1319, -1.611496513401089)
(1320, -1.649591184320402)
(1321, -1.6554464029377185)
(1322, -1.5883764314885211)
(1323, -1.5834933305526555)
(1324, -1.5103133364242016)
(1325, -1.6386286912358405)
(1326, -1.5586193799439299)
(1327, -1.5879796081559496)
(1328, -1.6581558752424244)
(1329, -1.5681861464738804)
(1330, -1.6364120942428566)
(1331, -1.7060240631863037)
(1332, -1.677327013964912)
(1333, -1.600757544735656)
(1334, -1.5274644088797273)
(1335, -1.5200158193764866)
(1336, -1.5120253524154454)
(1337, -1.4060222014739991)
(1338, -1.569638041156396)
(1339, -1.5304069151568886)
(1340, -1.5044750203528006)
(1341, -1.5644343950971498)
(1342, -1.6667163173210482)
(1343, -1.741938830729245)
(1344, -1.7583335336191417)
(1345, -1.6140144371966927)
(1346, -1.5056104514058792)
(1347, -1.4731729393705297)
(1348, -1.5298110773498215)
(1349, -1.6518872397444335)
(1350, -1.627880181160237)
(1351, -1.61825393212097)
(1352, -1.6650364191716287)
(1353, -1.6980354356408738)
(1354, -1.6142842635869128)
(1355, -1.5959795002404125)
(1356, -1.8118595288230133)
(1357, -1.679889360178465)
(1358, -1.6810625943053326)
(1359, -1.5278311966065985)
(1360, -1.5345783255993468)
(1361, -1.5349564599171666)
(1362, -1.5066663941078822)
(1363, -1.5314231132802167)
(1364, -1.5351951673696826)
(1365, -1.5763247599640007)
(1366, -1.64411939529094)
(1367, -1.6592439672644281)
(1368, -1.5952638687991354)
(1369, -1.5495844788583142)
(1370, -1.3687152989133755)
(1371, -1.2988554116011946)
(1372, -1.3851088906296096)
(1373, -1.3134319790618108)
(1374, -1.3195738693602022)
(1375, -1.2385902396850323)
(1376, -1.2459013140501087)
(1377, -1.3773772281036858)
(1378, -1.3358932132281551)
(1379, -1.365015917858554)
(1380, -1.4443876802028952)
(1381, -1.4056223862043244)
(1382, -1.3540244280276423)
(1383, -1.275730507242648)
(1384, -1.2407840483126815)
(1385, -1.2716216645951035)
(1386, -1.2905379142682105)
(1387, -1.2915324638945058)
(1388, -1.1958765750234468)
(1389, -1.2681985762571366)
(1390, -1.368179467719234)
(1391, -1.2800587430947439)
(1392, -1.3114401823017579)
(1393, -1.2819640859442372)
(1394, -1.283901012002844)
(1395, -1.3405599400976826)
(1396, -1.338647633078727)
(1397, -1.2825869572719715)
(1398, -1.2661070561106404)
(1399, -1.309592267075105)
(1400, -1.4014993955055681)
(1401, -1.318176758088851)
(1402, -1.231081796583407)
(1403, -1.3222139014454364)
(1404, -1.3220134890933244)
(1405, -1.4445776854789611)
(1406, -1.292353233129138)
(1407, -1.2378470659048804)
(1408, -1.2589183985223666)
(1409, -1.313070690507572)
(1410, -1.3506349196169722)
(1411, -1.2736014739529438)
(1412, -1.35944840671446)
(1413, -1.3768273032078726)
(1414, -1.2312850404577653)
(1415, -1.3138199294079551)
(1416, -1.1692552957192557)
(1417, -1.1683847826530593)
(1418, -1.247217475344336)
(1419, -1.258626219364275)
(1420, -1.2182702132313246)
(1421, -1.1685200006787257)
(1422, -1.1664530142208116)
(1423, -1.0880876005737818)
(1424, -1.1636577825478802)
(1425, -1.271351610287687)
(1426, -1.2507500403818803)
(1427, -1.2835049380631307)
(1428, -1.1148409887997335)
(1429, -1.177359083441375)
(1430, -1.2590824427027993)
(1431, -1.076625955828223)
(1432, -1.0165752247221358)
(1433, -0.9449615696345238)
(1434, -0.900749398113127)
(1435, -0.9539156785166594)
(1436, -0.9437778806146343)
(1437, -0.921538915009331)
(1438, -1.1231577297023778)
(1439, -1.1165515916342534)
(1440, -1.082062394147454)
(1441, -1.058754517567955)
(1442, -1.0664380539282696)
(1443, -1.0206210077126436)
(1444, -1.0128670660466295)
(1445, -1.0285431782546728)
(1446, -1.0228984660529639)
(1447, -1.048527013298597)
(1448, -1.0253397647048272)
(1449, -1.1212014352533008)
(1450, -1.041328760561256)
(1451, -1.1107230255519556)
(1452, -1.03578572875693)
(1453, -1.1061812098834178)
(1454, -1.1848754530232324)
(1455, -1.2219516613757355)
(1456, -1.1271756022109927)
(1457, -1.1859200952503515)
(1458, -1.2852822910211676)
(1459, -1.2060799811918097)
(1460, -1.27515757046428)
(1461, -1.1265591959439443)
(1462, -1.1542086217936598)
(1463, -0.9543352035556658)
(1464, -1.0578711021756533)
(1465, -1.0125264577820785)
(1466, -1.157655396782744)
(1467, -1.136021604822966)
(1468, -1.29557018912654)
(1469, -1.3503067667356303)
(1470, -1.3734843056355153)
(1471, -1.3867690499710783)
(1472, -1.35869314290452)
(1473, -1.195225850511704)
(1474, -1.1298016459402789)
(1475, -1.1920510706336707)
(1476, -1.075561176848768)
(1477, -1.077899504278233)
(1478, -1.0565128158326045)
(1479, -1.0490133415728196)
(1480, -1.1134862226756401)
(1481, -1.195428174042544)
(1482, -1.0485730140159157)
(1483, -1.1746949645608638)
(1484, -1.3403826342470353)
(1485, -1.2775236792790718)
(1486, -1.1561943559028351)
(1487, -1.1560370227615222)
(1488, -1.2467438364415722)
(1489, -1.2519863930650896)
(1490, -1.2151477039648826)
(1491, -1.2196861130834102)
(1492, -1.2191009950131797)
(1493, -1.2567657502925913)
(1494, -1.2342333501880869)
(1495, -1.1368678296551762)
(1496, -1.079887677918832)
(1497, -1.0266375522372986)
(1498, -1.1840287864587702)
(1499, -1.098936887597122)
(1500, -1.1697863567275677)
(1501, -1.174364598065102)
(1502, -1.178409408923894)
(1503, -1.1665288564198122)
(1504, -1.1203577329514849)
(1505, -1.2168515223776009)
(1506, -1.3615478689272527)
(1507, -1.5144507573181476)
(1508, -1.4612240355867532)
(1509, -1.4699871548353072)
(1510, -1.4161652067851611)
(1511, -1.5665057916987113)
(1512, -1.5218037935012882)
(1513, -1.419308745116822)
(1514, -1.3652715992941078)
(1515, -1.585865103141043)
(1516, -1.5053409364526504)
(1517, -1.4624573324467667)
(1518, -1.5055847592232614)
(1519, -1.6320327599053757)
(1520, -1.5141850531518413)
(1521, -1.3872870493971656)
(1522, -1.42551649811345)
(1523, -1.4644090441547597)
(1524, -1.3478838054077724)
(1525, -1.4259394310443467)
(1526, -1.4215623109554005)
(1527, -1.2705631470392746)
(1528, -1.3926025016572194)
(1529, -1.5788839511790733)
(1530, -1.7050879576969733)
(1531, -1.6927531638617372)
(1532, -1.640453493381546)
(1533, -1.628471359039491)
(1534, -1.6116577503957947)
(1535, -1.5753687263897578)
(1536, -1.3579739941585174)
(1537, -1.212887017216986)
(1538, -1.2612075620560659)
(1539, -1.273259520456576)
(1540, -1.4337851589378692)
(1541, -1.4451043380463002)
(1542, -1.3822675785372796)
(1543, -1.3172136230378535)
(1544, -1.2332819640020671)
(1545, -1.21819732496349)
(1546, -1.388269462464233)
(1547, -1.3943515249443184)
(1548, -1.5883019748321578)
(1549, -1.4170821634300215)
(1550, -1.3896002553409577)
(1551, -1.4350479894594632)
(1552, -1.4281930667001905)
(1553, -1.469498665199891)
(1554, -1.6006953987040549)
(1555, -1.5677863366352829)
(1556, -1.5315233991967916)
(1557, -1.4536639271285978)
(1558, -1.5456337128842361)
(1559, -1.5100513347054818)
(1560, -1.4969627080537673)
(1561, -1.5021504236017953)
(1562, -1.2885887367918305)
(1563, -1.3319996634958644)
(1564, -1.6152739773721774)
(1565, -1.3556947945189803)
(1566, -1.3031168169469054)
(1567, -1.2203348893077846)
(1568, -1.2552280598762953)
(1569, -1.2538076656858341)
(1570, -1.3209978079497742)
(1571, -1.2986044313594942)
(1572, -1.3473687364504812)
(1573, -1.4189808051961823)
(1574, -1.3378144357909076)
(1575, -1.323540013830826)
(1576, -1.3625454973113245)
(1577, -1.362601924947306)
(1578, -1.3526606049809287)
(1579, -1.411186308057876)
(1580, -1.3806887100536818)
(1581, -1.3534766702008352)
(1582, -1.5333322304858736)
(1583, -1.3038649347622293)
(1584, -1.314132335165665)
(1585, -1.2531989581228429)
(1586, -1.4124307239346205)
(1587, -1.2587840753835786)
(1588, -1.2453126870632207)
(1589, -1.2116066362937223)
(1590, -1.336214700951466)
(1591, -1.244479591935942)
(1592, -1.3150468073920256)
(1593, -1.2464586430359403)
(1594, -1.3402920686857382)
(1595, -1.4326072259916198)
(1596, -1.414669018187437)
(1597, -1.2915567664767782)
(1598, -1.1716514451038103)
(1599, -1.227951551709564)
(1600, -1.296739856913492)
(1601, -1.2505454980262558)
(1602, -1.323568353383954)
(1603, -1.4297271834389407)
(1604, -1.4743768571964917)
(1605, -1.465051240270774)
(1606, -1.5342606104037584)
(1607, -1.5012650549187405)
(1608, -1.420553267550358)
(1609, -1.377603848562746)
(1610, -1.3574350265655712)
(1611, -1.5163428446219045)
(1612, -1.4743833623638536)
(1613, -1.6359597182552768)
(1614, -1.633423581078885)
(1615, -1.7083413556753133)
(1616, -1.7498129346140066)
(1617, -1.7114290346917718)
(1618, -1.6150140095573964)
(1619, -1.5960195759385893)
(1620, -1.6658276807443766)
(1621, -1.6392446546419017)
(1622, -1.51172024144115)
(1623, -1.5908685574504986)
(1624, -1.6937641743344374)
(1625, -1.5455408986467463)
(1626, -1.5012701737769432)
(1627, -1.506194123479429)
(1628, -1.709577356108427)
(1629, -2.0474666117229856)
(1630, -1.7052138824209448)
(1631, -1.5800023077752692)
(1632, -1.6700373678124352)
(1633, -1.8589291561317305)
(1634, -2.177541331618541)
(1635, -2.10611752770343)
(1636, -2.052594727981309)
(1637, -1.9401980652596467)
(1638, -1.869762025593204)
(1639, -1.715047682147572)
(1640, -1.6866093495799126)
(1641, -1.6127940933162768)
(1642, -1.5244109123703042)
(1643, -1.6819294935877644)
(1644, -1.6824150099368071)
(1645, -1.7281683349518078)
(1646, -1.6245597859772898)
(1647, -1.9238049043452043)
(1648, -1.8424613774266054)
(1649, -1.9120568205105832)
(1650, -1.8594634443589924)
(1651, -1.8151880983790702)
(1652, -2.018097536897992)
(1653, -1.9108367721407598)
(1654, -1.8784947472953573)
(1655, -1.8636630734467572)
(1656, -1.8615959582742283)
(1657, -1.936296487140593)
(1658, -2.0148836644195263)
(1659, -2.024447286787256)
(1660, -2.0089764600792583)
(1661, -1.8966406628671275)
(1662, -2.3593857582203395)
(1663, -2.313155688760123)
(1664, -2.3771024993019436)
(1665, -2.3274043488390963)
(1666, -2.1633567031617003)
(1667, -1.8782768385942108)
(1668, -2.0949377051896727)
(1669, -2.3760082171167136)
(1670, -2.7815966301089032)
(1671, -2.636482985460619)
(1672, -2.4275896248464264)
(1673, -2.4588802947781176)
(1674, -2.4194548740340713)
(1675, -2.7393115229598606)
(1676, -2.5577338972502517)
(1677, -2.368302373503959)
(1678, -2.3487749149802797)
(1679, -2.3048420020239253)
(1680, -2.416208686254141)
(1681, -2.371094836220992)
(1682, -2.23723201978106)
(1683, -2.218328610608544)
(1684, -2.279248333104278)
(1685, -2.3695929117002574)
(1686, -2.3626025927793006)
(1687, -2.3975820816608264)
(1688, -2.337118666086449)
(1689, -2.3113638876231017)
(1690, -2.341310235781399)
(1691, -2.5055551857734306)
(1692, -2.4207995505993254)
(1693, -2.4552990735860614)
(1694, -2.450088296273499)
(1695, -2.330765370472025)
(1696, -2.403316188614205)
(1697, -2.6010273045655445)
(1698, -2.1921548374672915)
(1699, -1.9776148837990055)
(1700, -2.158772361458927)
(1701, -2.32479466295543)
(1702, -2.311132865056297)
(1703, -2.549312100014466)
(1704, -2.514072520623131)
(1705, -2.5734190116809192)
(1706, -2.4903281423410752)
(1707, -2.2621719996398335)
(1708, -2.4073696361160457)
(1709, -2.351491972850833)
(1710, -2.5339061475560367)
(1711, -2.486011434815377)
(1712, -2.655167507327089)
(1713, -2.5519017471884284)
(1714, -2.414120094705607)
(1715, -2.1920654803282695)
(1716, -2.208718711321274)
(1717, -2.653222696591868)
(1718, -2.289865616742161)
(1719, -2.193913362202287)
(1720, -2.678809825885009)
(1721, -2.552462940935642)
(1722, -2.4582930099562397)
(1723, -2.249489322406627)
(1724, -2.048386596590648)
(1725, -2.323049386138812)
(1726, -2.219129989220475)
(1727, -2.1315124982728957)
(1728, -1.9868943440416704)
(1729, -1.9330325529635672)
(1730, -2.0760504699756557)
(1731, -2.1085442089607107)
(1732, -2.6739521532798305)
(1733, -2.596390438109177)
(1734, -2.1617708408364966)
(1735, -2.016179287464909)
(1736, -1.9711007653176442)
(1737, -2.3257572890142004)
(1738, -2.1892137343270397)
(1739, -2.780984626788131)
(1740, -2.166822995318934)
(1741, -2.1627617433046513)
(1742, -2.078126146117722)
(1743, -2.3119031642995065)
(1744, -2.653935169639317)
(1745, -3.1005691153211132)
(1746, -2.6421198348507944)
(1747, -2.6971744651887306)
(1748, -2.6607735090105837)
(1749, -2.4182095619537955)
(1750, -2.6172965914832576)
(1751, -2.4740726412672367)
(1752, -2.225294330166035)
(1753, -2.242222558898537)
(1754, -2.5446195386942745)
(1755, -2.447382856448273)
(1756, -2.3821696117345215)
(1757, -2.584337355632867)
(1758, -2.5702630279985725)
(1759, -2.404299925126864)
(1760, -2.0973417635564675)
(1761, -1.790534077619199)
(1762, -1.817773889472667)
(1763, -2.019547891276031)
(1764, -2.145746330163688)
(1765, -1.8710238011032578)
(1766, -1.8083304595116907)
(1767, -2.047541058764603)
(1768, -2.1737772437371707)
(1769, -2.1257327351830075)
(1770, -2.3208876005550434)
(1771, -2.266112611908032)
(1772, -2.7996703094077646)
(1773, -2.6013596547812705)
(1774, -2.510942786197831)
(1775, -2.3260574468491324)
(1776, -2.327582652954168)
(1777, -2.487078826547606)
(1778, -2.4667578558798033)
(1779, -2.3849394338968315)
(1780, -2.4761452658405108)
(1781, -2.474362273990263)
(1782, -3.642510951741341)
(1783, -2.6554167751887117)
(1784, -2.664411033897798)
(1785, -2.4662336575347266)
(1786, -2.5894804576782495)
(1787, -2.5411539805292276)
(1788, -2.4999301590077074)
(1789, -2.178054237390726)
(1790, -2.112743356824588)
(1791, -2.452814182549726)
(1792, -2.8523965007422483)
(1793, -3.193117287905826)
(1794, -2.7409636714742445)
(1795, -2.4126865931395645)
(1796, -2.4043139423646305)
(1797, -2.577625628724721)
(1798, -2.664231947448361)
(1799, -2.3697098574887554)
(1800, -2.493013698639145)
(1801, -2.2260586404550176)
(1802, -2.434722857493036)
(1803, -2.4281824815429505)
(1804, -2.3990087646090905)
(1805, -2.3320826495334503)
(1806, -2.501424884699037)
(1807, -3.3697073558504496)
(1808, -3.0409569179209)
(1809, -2.5222917526158546)
(1810, -2.374991850572771)
(1811, -2.031896052449882)
(1812, -2.249751919425785)
(1813, -2.8240797589246736)
(1814, -2.997312395937884)
(1815, -2.7146582157656196)
(1816, -2.6448465208714915)
(1817, -3.5322288729249025)
(1818, -2.901222756939036)
(1819, -3.2491950544360835)
(1820, -3.5317189126282527)
(1821, -2.452665255959397)
(1822, -2.5990784798081448)
(1823, -2.3424370124537903)
(1824, -2.4598192775774845)
(1825, -2.393177721703364)
(1826, -2.265916555322165)
(1827, -2.094679542329855)
(1828, -2.1372170188123)
(1829, -2.223730267486183)
(1830, -1.9384590970676656)
(1831, -1.8981205709927818)
(1832, -1.8855541154507836)
(1833, -1.639550526229865)
(1834, -1.7020166968884411)
(1835, -2.6036420434432572)
(1836, -1.9604255319799329)
(1837, -2.353792152335071)
(1838, -2.239006783760638)
(1839, -2.0704591029202657)
(1840, -2.3939822051315707)
(1841, -2.1196925641655295)
(1842, -2.6976621281682385)
(1843, -2.480864492862628)
(1844, -3.232921969425459)
(1845, -2.6803390571440375)
(1846, -2.341410867532541)
(1847, -2.9618431933674705)
(1848, -2.964123108698744)
(1849, -2.648286916925212)
(1850, -2.529342580637097)
(1851, -2.092822770469555)
(1852, -2.060188339826231)
(1853, -1.9341255059534244)
(1854, -2.122774417547053)
(1855, -2.0213699626301342)
(1856, -2.1570260897118088)
(1857, -2.841864767722132)
(1858, -2.428484162107921)
(1859, -2.7808103290713535)
(1860, -2.8607183917738057)
(1861, -3.296525830436692)
(1862, -2.7405754305375587)
(1863, -2.753233829068171)
(1864, -2.451100515652237)
(1865, -3.4303124988320794)
(1866, -3.4502008494333727)
(1867, -3.6258003557088365)
(1868, -2.8460360694705513)
(1869, -2.697738980912793)
(1870, -2.1169809609855816)
(1871, -2.20607886755789)
(1872, -2.8652013747727)
(1873, -2.4605036835333296)
(1874, -2.864649051594507)
(1875, -2.5511626662657605)
(1876, -2.7353442585296786)
(1877, -2.7568693716371158)
(1878, -3.9009515345749066)
(1879, -3.001314743068205)
(1880, -2.655033949305734)
(1881, -3.3040370881921004)
(1882, -3.2108932831645265)
(1883, -3.1989584063596297)
(1884, -2.9682417057797807)
(1885, -3.116457695408091)
(1886, -2.9373036970955178)
(1887, -3.9174352904416914)
(1888, -3.4200469410490646)
(1889, -3.279925712052723)
(1890, -2.6876227045599923)
(1891, -2.4109966715087388)
(1892, -2.5906088116232917)
(1893, -2.0247458597455354)
(1894, -2.5638394500581216)
(1895, -2.728735527331412)
(1896, -3.116240538739597)
(1897, -3.4221038972559934)
(1898, -2.927812160177734)
(1899, -2.323389300546756)
(1900, -2.5788378140466395)
(1901, -2.2166190736804965)
(1902, -3.250111490702188)
(1903, -3.698029580226431)
(1904, -4.214164830013867)
(1905, -2.7352219507668245)
(1906, -3.7906005468745745)
(1907, -5.4023576813558565)
(1908, -3.110481936058685)
(1909, -4.00570444698382)
(1910, -2.8897622660980593)
(1911, -3.5027220612171464)
(1912, -3.757841148268099)
(1913, -3.660588477216491)
(1914, -3.2280719529087825)
(1915, -1.9140740496557862)
(1916, -1.9140740496557862)
(1917, -1.9140740496557862)
(1918, -4.197154044356827)
(1919, -5.629999922185172)
